"pageName","facebookId","facebookUrl","feedbackId","postId","shares","comments","isVideo","likes","text","time","url","user/id","user/name","user/profilePic","user/profileUrl","viewsCount","inputUrl","pageAdLibrary/id","pageAdLibrary/is_business_page_active"
"madrasfoodjournal","100063796040621","https://www.facebook.com/madrasfoodjournal","ZmVlZGJhY2s6ODUzOTk0MDUzNDAzNzg4","853994053403788","1",,"true","57","Tag that chicken noodles paithiyam in comment section 😜
•
•
Chicken Noodles - ₹120
•
•
 📍Location 
Shaadi Biryani
Old No.7, New, 24, 2nd Cross St, Trustpuram, Kodambakkam, Chennai, Tamil Nadu 600024
Other Branches - Selaiyur,Palavakkam
•
•
🕰️Timing - 11:30  to 11:30 PM
•
•
#madrasfoodjournal #chennaifoodie #chennaiblogger #chennaifood #chennaifoodblogger #chennaifoodguide #chennaifoodspots #wherechennaieats #foodofchennai #chennaites #chennai😍  #chennai #instafood  #walkwithchennai #foodgasm #foodporn #chennaifoodies  #foodstagram #foodvideography #reelitfeelit #reelkarofeelkaro #reelsindia #kodambakkam #chickennoodles #pocketfriendly","2024-02-06T14:05:25.000Z","https://www.facebook.com/reel/1710475099477027/","100063796040621","Madras Food Journal","https://scontent-atl3-2.xx.fbcdn.net/v/t39.30808-1/307715941_493167922819738_4306508401163499083_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=105&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=MyoagnyyDWQQ7kNvwFrSdUH&_nc_oc=AdldqDMRMNjlPAXkD6PKSyslHiwp9WKH5VZpkqOl_poHY4aT2eRAJBexYeo6lcJbQTg&_nc_zt=24&_nc_ht=scontent-atl3-2.xx&_nc_gid=4nRdmumn9f0kArVIwxO9-A&oh=00_AfpIgm7aJRHPpw9jdpOTCworOuSyiN5YMMo1XYStDM27VA&oe=6973E8D0","https://www.facebook.com/100063796040621","2850","https://www.facebook.com/madrasfoodjournal","444293289727019","false"
"madrasfoodjournal","100063796040621","https://www.facebook.com/madrasfoodjournal","ZmVlZGJhY2s6ODUzMjIxMzkzNDgxMDU0","853221393481054","2","1","true","168","Mini Idli lovers drop a ❤️ in comment section 
 •
•
#madrasfoodjournal #chennaifoodie #chennaiblogger #chennaifood #chennaifoodblogger #chennaifoodguide #chennaifoodspots #wherechennaieats #foodofchennai #chennaites #chennai😍  #chennai #instafood  #walkwithchennai #foodgasm #foodporn #chennaifoodies  #foodstagram #foodvideography #reelitfeelit #reelkarofeelkaro #reelsindia #idly #idli","2024-02-05T13:56:49.000Z","https://www.facebook.com/reel/898109975104675/","100063796040621","Madras Food Journal","https://scontent-atl3-2.xx.fbcdn.net/v/t39.30808-1/307715941_493167922819738_4306508401163499083_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=105&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=MyoagnyyDWQQ7kNvwFrSdUH&_nc_oc=AdldqDMRMNjlPAXkD6PKSyslHiwp9WKH5VZpkqOl_poHY4aT2eRAJBexYeo6lcJbQTg&_nc_zt=24&_nc_ht=scontent-atl3-2.xx&_nc_gid=4nRdmumn9f0kArVIwxO9-A&oh=00_AfpIgm7aJRHPpw9jdpOTCworOuSyiN5YMMo1XYStDM27VA&oe=6973E8D0","https://www.facebook.com/100063796040621","7550","https://www.facebook.com/madrasfoodjournal","444293289727019","false"
"jamieoliver","100044242188840","https://www.facebook.com/jamieoliver/","ZmVlZGJhY2s6MTQ1NzczMjExNTcxMTUxNA==","1457732115711514","373","206","true","7118","Cooking a roast today? Try something a little different and add in French-style farmhouse flavours 😍

>>>> https://jamieol.com/RoastChicken","2026-01-18T08:02:18.000Z","https://www.facebook.com/jamieoliver/videos/1919696072257001/","100044242188840","Jamie Oliver","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/465800410_1128690628615666_6605080543441853653_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=7REEKLxuMvcQ7kNvwEuDwBc&_nc_oc=Adk9eg1Qw3lHESwcLvJO9S1fVQduyGFCjGwQvN7pMwb9bBWD6XX6RpJxbMTS2v4bCa4&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=3hl8vDpeKlh4GF0TrdEgQw&oh=00_AfoazSPk_A9Vm8SvMEVZY-nRvX_-CRyPdMwfV5fLMxFczw&oe=6974124F","https://www.facebook.com/100044242188840","142402","https://www.facebook.com/jamieoliver/","27994914806","false"
"jamieoliver","100044242188840","https://www.facebook.com/jamieoliver/","ZmVlZGJhY2s6MTQ1NzQwOTc1MjQxMDQxNw==","1457409752410417","31","386",,"7351","One happy boy with Auntie Mary's home-made lasagna 🍴","2026-01-17T20:00:34.000Z","https://www.facebook.com/jamieoliver/posts/pfbid029HTjW64iChszkKJmafb1fRf21mG2BAFrqxJkbjJyPofDwifF1vrtyxUWAMwLKx1Zl","100044242188840","Jamie Oliver","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/465800410_1128690628615666_6605080543441853653_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=7REEKLxuMvcQ7kNvwEuDwBc&_nc_oc=Adk9eg1Qw3lHESwcLvJO9S1fVQduyGFCjGwQvN7pMwb9bBWD6XX6RpJxbMTS2v4bCa4&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=3hl8vDpeKlh4GF0TrdEgQw&oh=00_AfoazSPk_A9Vm8SvMEVZY-nRvX_-CRyPdMwfV5fLMxFczw&oe=6974124F","https://www.facebook.com/100044242188840",,"https://www.facebook.com/jamieoliver/","27994914806","false"
"jamieoliver","100044242188840","https://www.facebook.com/jamieoliver/","ZmVlZGJhY2s6MTQ1Njk5NTU2OTExODUwMg==","1456995569118502","878","219","true","10366","A great alternative to a takeaway for your Saturday night - PIZZA that doesn't use yeast, doesn't need to prove AND it's ready to eat in just 30 mins 🍕🤯

jamieol.com/SausagePizza","2026-01-17T08:01:40.000Z","https://www.facebook.com/jamieoliver/videos/1350600243538249/","100044242188840","Jamie Oliver","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/465800410_1128690628615666_6605080543441853653_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=7REEKLxuMvcQ7kNvwEuDwBc&_nc_oc=Adk9eg1Qw3lHESwcLvJO9S1fVQduyGFCjGwQvN7pMwb9bBWD6XX6RpJxbMTS2v4bCa4&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=3hl8vDpeKlh4GF0TrdEgQw&oh=00_AfoazSPk_A9Vm8SvMEVZY-nRvX_-CRyPdMwfV5fLMxFczw&oe=6974124F","https://www.facebook.com/100044242188840","482508","https://www.facebook.com/jamieoliver/","27994914806","false"
"gordonramsay","100044571843235","https://www.facebook.com/gordonramsay","ZmVlZGJhY2s6MTQ2Mjk2MTgwNTE5OTUzNA==","1462961805199534","119","171",,"9504","2016….couldn’t find the lamb sauce then still looking now","2026-01-17T16:00:12.000Z","https://www.facebook.com/gordonramsay/posts/pfbid0XcoaR9sj2W2qt2gj7Drtn2nboS23WTMsbGK5MskAmeSDYFmnxyManC8SH7s7LWS7l","100044571843235","Gordon Ramsay","https://scontent-atl3-1.xx.fbcdn.net/v/t39.30808-1/472989319_1176581627170888_2656747269249415036_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=0fSjY5jW3-gQ7kNvwGyx2i2&_nc_oc=AdkfyVOUWDafdH2vulG3nNnGk-z_M07NddvsybdMDESOARRrxyW3HzccmdhFHziOkLY&_nc_zt=24&_nc_ht=scontent-atl3-1.xx&_nc_gid=Mm5N1tmBDwzZSmGsVPYmUQ&oh=00_AfrxhRrdzi9GlLpvBRDjJmvNZOAdDM9T23zlEgdXdcCK8Q&oe=69740307","https://www.facebook.com/100044571843235",,"https://www.facebook.com/gordonramsay","170304082992864","false"
"gordonramsay","100044571843235","https://www.facebook.com/gordonramsay","ZmVlZGJhY2s6MTQ2MjI3MzkyMTkzNDk4OQ==","1462273921934989","14493","16020","true","1275808","A moment I'll never forget 🥹 Love you bug Dad xx ❤️","2026-01-16T20:21:08.000Z","https://www.facebook.com/reel/1392364762377604/","100044571843235","Gordon Ramsay","https://scontent-atl3-1.xx.fbcdn.net/v/t39.30808-1/472989319_1176581627170888_2656747269249415036_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=0fSjY5jW3-gQ7kNvwGyx2i2&_nc_oc=AdkfyVOUWDafdH2vulG3nNnGk-z_M07NddvsybdMDESOARRrxyW3HzccmdhFHziOkLY&_nc_zt=24&_nc_ht=scontent-atl3-1.xx&_nc_gid=Mm5N1tmBDwzZSmGsVPYmUQ&oh=00_AfrxhRrdzi9GlLpvBRDjJmvNZOAdDM9T23zlEgdXdcCK8Q&oe=69740307","https://www.facebook.com/100044571843235","17323309","https://www.facebook.com/gordonramsay","170304082992864","false"
"gordonramsay","100044571843235","https://www.facebook.com/gordonramsay","ZmVlZGJhY2s6MTQzNDg2MDAwODAwOTcxNA==","1434860008009714","42","127","true","2545","I have a tense meeting with the two owners of this restaurant, whose toxic partnership is threatening to destroy everything.","2026-01-16T10:40:05.000Z","https://www.facebook.com/reel/842849651942323/","100044571843235","Gordon Ramsay","https://scontent-atl3-1.xx.fbcdn.net/v/t39.30808-1/472989319_1176581627170888_2656747269249415036_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=0fSjY5jW3-gQ7kNvwGyx2i2&_nc_oc=AdkfyVOUWDafdH2vulG3nNnGk-z_M07NddvsybdMDESOARRrxyW3HzccmdhFHziOkLY&_nc_zt=24&_nc_ht=scontent-atl3-1.xx&_nc_gid=Mm5N1tmBDwzZSmGsVPYmUQ&oh=00_AfrxhRrdzi9GlLpvBRDjJmvNZOAdDM9T23zlEgdXdcCK8Q&oe=69740307","https://www.facebook.com/100044571843235","150831","https://www.facebook.com/gordonramsay","170304082992864","false"
"madrasfoodjournal","100063796040621","https://www.facebook.com/madrasfoodjournal","ZmVlZGJhY2s6ODUxNzY1MjUzNjI2NjY4","851765253626668","1",,"true","19","Person name starting with ‘S’ has to buy you these
From @creamstory_official
The very famous Milk cake made popular by celebrity is available right here in Chennai ar Cream Story,Anna Nagar.
 The most moist cake topped with strawberry and pistachio powder and soaked with sweet milk is the most sought after dessert currently here.
 Also their chocolate strawberry made with fresh cut up strawberries and thick molten chocolate makes you want more of these.
 Finally the very famous 5 in 1 torte cake is also available here at various quantity which tasted amazingly good.
 Overall,Cream Story is the place to try out some mouth watering desserts. Also Couples can get additional 10% offer during the month of February from 1-14. 
•
•
💰Price💰
Milk Cake (1 piece) - ₹249
5 in 1 torte cake (250 gm) -₹450
Choco Strawberry - ₹199
•
•
 📍Location 
Cream Story
11th Main Road, 2nd Ave, Anna Nagar, Chennai, Tamil Nadu 600040
•
•
🕰️Timing - 11 AM to 2 AM 
•
•
⭐️ MADRAS FOOD JOURNAL RATING ⭐️
😋Taste - 5/5
🏢Ambience- 4/5
🍽️Service - 5/5
•
•
#madrasfoodjournal #chennaifoodie #chennaiblogger #chennaifood #chennaifoodblogger #chennaifoodguide #chennaifoodspots #wherechennaieats #foodofchennai #chennaites #chennai😍  #chennai #instafood  #walkwithchennai #foodgasm #foodporn #chennaifoodies  #foodstagram #foodvideography #reelitfeelit #reelkarofeelkaro #reelsindia #knkroad #annanagar #trendingdesserts #dessert","2024-02-03T13:19:50.000Z","https://www.facebook.com/reel/7202739153153070/","100063796040621","Madras Food Journal","https://scontent-mia3-2.xx.fbcdn.net/v/t39.30808-1/307715941_493167922819738_4306508401163499083_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=105&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=MyoagnyyDWQQ7kNvwGs6Vyy&_nc_oc=AdmEt5Ohd5cbYbJBZw02xm9KAu_3tIb4Uiy8KvStFPv0x6-ACWn0KmhLSXUJGnEH7Ns&_nc_zt=24&_nc_ht=scontent-mia3-2.xx&_nc_gid=ddpVX9vQyEkdKcMx6VruJQ&oh=00_AfpsVgbvQUgJe8c2GFNJuwCmYLbbd2xvoLWBaLoA6-WmCA&oe=6973E8D0","https://www.facebook.com/100063796040621","1198","https://www.facebook.com/madrasfoodjournal","444293289727019","false"
"madrasfoodjournal","100063796040621","https://www.facebook.com/madrasfoodjournal","ZmVlZGJhY2s6ODUxMDYwNTg3MDMwNDY4","851060587030468","3",,"true","19","Tag your bestie and ask treat here
From @haunted_restaurant
Themed restaurants are a much sort out place for people going for an outing with co workers,friends and family and of late themed restaurants are having a huge fan base.
 One of the first few themed restaurants to be introduced in Chennai is Haunted with a chilly,horror experience.
 With a creepy entrance door to the hanging mummies,turning wall clocks,sudden shimmering of lights,horrifying voices and ouija themed tables-this place is surely a pure thriling experience.
 They offer an unlimited buffet with both veg and non veg items.Starters like corn,gopi 65,paneer,fish tikka,prawn etc and mains like noodles,biriyani,fried rice,naan,chicken and mutton gravies are available which tastes really yumm.And the sudden entry a scary devilish character in between meals truly offers a chilly experience to its customers.
 Overall one of the best themed restaurants serving great food and currently offers some good offers on weekdays which should not be missed!
•
•
💰Price💰
Weekdays
Veg Buffet - ₹549
Non Veg - ₹649
Weekends
Veg Buffet - ₹649
Non Veg Buffet - ₹749
•
•
 📍Location 
Haunted
36, 1st Floor, Dr Radha Krishnan Salai, Loganathan Colony, Mylapore, Chennai, Tamil Nadu 600004
☎️7305371669
•
•
🕰️Timing
12 PM - 4 PM
7 PM - 11 PM
•
•
⭐️ MADRAS FOOD JOURNAL RATING ⭐️
😋Taste - 4/5
🏢Ambience- 4/5
🍽️Service - 4/5
💰VFM - 4/5
🅿️ Car and Bike  Parking - Available 
•
•
#madrasfoodjournal #chennaifoodie #chennaiblogger #chennaifood #chennaifoodblogger #chennaifoodguide #chennaifoodspots #wherechennaieats #foodofchennai #chennaites #chennai😍  #chennai #instafood  #walkwithchennai #foodgasm #foodporn #chennaifoodies  #foodstagram #foodvideography #reelitfeelit #reelkarofeelkaro #reelsindia #mylapore #ghost #buffet","2024-02-02T13:16:22.000Z","https://www.facebook.com/reel/747278950695032/","100063796040621","Madras Food Journal","https://scontent-mia3-2.xx.fbcdn.net/v/t39.30808-1/307715941_493167922819738_4306508401163499083_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=105&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=MyoagnyyDWQQ7kNvwGs6Vyy&_nc_oc=AdmEt5Ohd5cbYbJBZw02xm9KAu_3tIb4Uiy8KvStFPv0x6-ACWn0KmhLSXUJGnEH7Ns&_nc_zt=24&_nc_ht=scontent-mia3-2.xx&_nc_gid=ddpVX9vQyEkdKcMx6VruJQ&oh=00_AfpsVgbvQUgJe8c2GFNJuwCmYLbbd2xvoLWBaLoA6-WmCA&oe=6973E8D0","https://www.facebook.com/100063796040621","1973","https://www.facebook.com/madrasfoodjournal","444293289727019","false"
